GENE_ID,HIGH,LOW,MODERATE,MODIFIER,MODERATE_ratio_control,HIGH_ratio_control,LOW_ratio_control,MODIFIER_ratio_control
ENSG00000237976,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000237978,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000237988,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238003,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238018,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238065,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238109,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238120,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238231,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238291,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000238298,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238334,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238364,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000238365,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238369,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238390,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238433,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238464,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238508,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238532,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238560,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000238564,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238565,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238577,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238579,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238607,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238650,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238670,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238691,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238705,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238750,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238822,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238838,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238862,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238886,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238935,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000238939,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000238942,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000238991,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000239017,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239103,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239157,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239197,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239218,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239254,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239377,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239388,0,0,2,4,0.33,0.0,0.0,0.67
ENSG00000239389,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000239395,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239415,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000239466,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239480,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239532,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239602,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239636,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239653,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239705,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239732,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000239779,0,0,0,14,0.0,0.0,0.0,1.0
ENSG00000239783,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239801,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000239828,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000239884,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000239900,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000239964,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240050,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000240089,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240106,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000240122,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240184,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240294,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240338,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000240418,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240457,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240685,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240710,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240718,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240764,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000240849,0,0,4,3,0.57,0.0,0.0,0.43
ENSG00000240996,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000241058,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000241134,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241159,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241167,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241186,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241211,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000241229,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241273,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241360,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241362,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241464,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241472,0,0,0,7,0.0,0.0,0.0,1.0
ENSG00000241560,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000241566,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241570,0,0,0,15,0.0,0.0,0.0,1.0
ENSG00000241592,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241720,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241778,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000241785,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241829,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241907,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241935,0,2,0,8,0.0,0.0,0.2,0.8
ENSG00000241975,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000241981,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242073,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000242120,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000242265,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000242282,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000242288,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242398,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242419,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000242439,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242441,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000242498,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000242534,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000242540,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000242612,0,0,0,12,0.0,0.0,0.0,1.0
ENSG00000242628,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000242689,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000242732,0,0,6,0,1.0,0.0,0.0,0.0
ENSG00000242798,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000242973,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000243048,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000243073,1,1,0,0,0.0,0.5,0.5,0.0
ENSG00000243227,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243230,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243244,0,0,3,1,0.75,0.0,0.0,0.25
ENSG00000243264,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000243335,0,8,2,2,0.17,0.0,0.67,0.17
ENSG00000243370,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243410,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000243426,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243433,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243466,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000243488,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243501,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243510,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243562,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243627,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000243642,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243667,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000243702,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000243709,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000243715,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000243782,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000243797,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000243849,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000243978,0,0,2,1,0.67,0.0,0.0,0.33
ENSG00000244056,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244094,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244134,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244161,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000244187,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000244266,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244273,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244280,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000244328,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244355,0,1,1,1,0.33,0.0,0.33,0.33
ENSG00000244380,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000244383,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244389,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244424,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244425,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000244438,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244468,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244687,0,0,0,20,0.0,0.0,0.0,1.0
ENSG00000244694,0,3,0,0,0.0,0.0,1.0,0.0
ENSG00000244703,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000244734,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000245025,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000245148,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000245281,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000245385,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000245482,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000245552,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245556,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000245680,0,3,0,6,0.0,0.0,0.33,0.67
ENSG00000245694,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000246145,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000246214,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000246263,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000246316,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000246774,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000246792,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000246851,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000246863,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000246877,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000246922,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000247077,0,0,0,5,0.0,0.0,0.0,1.0
ENSG00000247416,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000247596,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000247970,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248008,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248019,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248027,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248079,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248098,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248206,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248278,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248290,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248302,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248322,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248345,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248347,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248366,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248385,0,2,0,0,0.0,0.0,1.0,0.0
ENSG00000248503,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248540,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248546,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248778,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248821,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000248839,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248840,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000248861,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248933,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000248968,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000248996,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249122,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249156,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249180,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249214,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249242,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000249310,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249339,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249417,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249437,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000249446,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249485,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249504,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000249568,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000249637,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249650,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249738,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249755,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249784,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000249811,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000249898,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000249967,0,1,0,3,0.0,0.0,0.25,0.75
ENSG00000250107,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250131,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250135,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250170,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250222,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250241,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000250254,0,0,1,0,1.0,0.0,0.0,0.0
ENSG00000250327,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250354,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250415,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250423,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250455,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250467,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250470,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000250506,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000250535,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250571,0,0,2,9,0.18,0.0,0.0,0.82
ENSG00000250579,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250588,0,0,7,7,0.5,0.0,0.0,0.5
ENSG00000250641,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000250644,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000250673,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250688,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250692,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250722,0,0,6,9,0.4,0.0,0.0,0.6
ENSG00000250734,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250745,0,0,1,2,0.33,0.0,0.0,0.67
ENSG00000250778,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000250866,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250877,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250894,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000250900,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000250910,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000250913,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250917,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000250986,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000250990,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251002,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000251187,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251307,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251314,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251393,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251423,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251424,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251474,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000251550,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251556,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251577,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000251694,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000251758,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251778,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251780,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251798,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000251812,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251856,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251869,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251875,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251885,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251916,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000251922,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251930,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251939,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000251994,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252030,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252037,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252042,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252075,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252096,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252148,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252218,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252228,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252264,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252278,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252285,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252363,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252414,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252446,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252473,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252542,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252611,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252636,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252637,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252645,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252668,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252711,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252783,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252787,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252821,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252824,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000252853,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252865,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252886,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252895,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000252947,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000252993,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253024,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253030,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253037,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253049,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253056,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253080,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253115,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000253117,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253128,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253131,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253133,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000253174,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000253209,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253241,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253258,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253276,0,1,0,1,0.0,0.0,0.5,0.5
ENSG00000253294,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253295,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253303,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253304,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000253328,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253384,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253386,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253403,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253465,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253519,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253545,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253558,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253571,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253588,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253603,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253687,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000253689,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253699,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253705,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253708,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253711,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253714,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253715,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253716,0,0,0,6,0.0,0.0,0.0,1.0
ENSG00000253722,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253729,0,0,2,2,0.5,0.0,0.0,0.5
ENSG00000253736,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253738,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000253747,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253759,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253766,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253798,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253808,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253831,0,1,0,0,0.0,0.0,1.0,0.0
ENSG00000253862,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253868,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000253895,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253925,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253927,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253936,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253941,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000253965,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000253996,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254042,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000254140,0,0,0,4,0.0,0.0,0.0,1.0
ENSG00000254158,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254228,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000254249,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254270,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254287,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254288,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000254345,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254372,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254373,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254395,1,0,0,0,0.0,1.0,0.0,0.0
ENSG00000254400,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000254442,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254499,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000254501,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254505,0,0,0,11,0.0,0.0,0.0,1.0
ENSG00000254528,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000254535,0,0,2,0,1.0,0.0,0.0,0.0
ENSG00000254560,0,0,0,3,0.0,0.0,0.0,1.0
ENSG00000254575,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254598,0,0,1,1,0.5,0.0,0.0,0.5
ENSG00000254634,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000254638,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254712,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000254733,0,0,0,1,0.0,0.0,0.0,1.0
ENSG00000254744,0,0,0,2,0.0,0.0,0.0,1.0
ENSG00000254788,0,0,0,8,0.0,0.0,0.0,1.0
ENSG00000254844,0,0,0,4,0.0,0.0,0.0,1.0
